TripCode,SampleDepth_m,Station,Longitude,Latitude,SampleDateLocal,Year,Month,Day,Time_24hr,SampleDateUTC,Biomass_mgm3,Secchi_m,IMOSsampleCode,Silicate_umolL,Phosphate_umolL,Ammonium_umolL,Nitrate_umolL,Nitrite_umolL,Oxygen_umolL,DIC_umolkg,TAlkalinity_umolkg,Salinity_PSU,Prochlorococcus_cellsml,Synecochoccus_cellsml,Picoeukaryotes_cellsml,CPHL_C3,MG_DVP,CPHL_C2,CPHL_C1,CPHL_C1C2,CPHLIDE_A,PHIDE_A,PERID,PYROPHIDE_A,BUT_FUCO,FUCO,NEO,KETO_HEX_FUCO,PRAS,VIOLA,HEX_FUCO,ASTA,DIADCHR,DIADINO,DINO,ANTH,ALLO,MYXO,DIATO,ZEA,LUT,CANTHA,GYRO,DV_CPHL_B,CPHL_B,DV_CPHL_B_AND_CPHL_B,DV_CPHL_A,CPHL_A,DV_CPHL_A_AND_CPHL_A,ECHIN,PHYTIN_B,PHYTIN_A,LYCO,BETA_EPI_CAR,BETA_BETA_CAR,ALPHA_BETA_CAR,PYROPHYTIN_A,TSS_mgL,InorganicFraction_mgL,OrganicFraction_mgL,CTDDensity_kgm3,CTDTemperature,CTDConductivity_sm,CTDSalinity,CTDChlF_mgm3,CTDTurbidity_ntu
PHB20101213,10,Port Hacking,151.22667,-34.11923,2010-12-14T09:30:00Z,2010,12,14,09:30:00,2010-12-13T22:30:00Z,23.30079,8.5,NRSPHB20101213_010,0.1,0.09,0,0,,,0,,35.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20101213,100,Port Hacking,151.22667,-34.11923,2010-12-14T09:30:00Z,2010,12,14,09:30:00,2010-12-13T22:30:00Z,23.30079,8.5,NRSPHB20101213_100,5.2,0.87,0,12.5,,,0,,35.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20101213,20,Port Hacking,151.22667,-34.11923,2010-12-14T09:30:00Z,2010,12,14,09:30:00,2010-12-13T22:30:00Z,23.30079,8.5,NRSPHB20101213_020,0.5,0.23,0.36,1.1,,,2077.37,2324.73,35.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20101213,25,Port Hacking,151.22667,-34.11923,2010-12-14T09:30:00Z,2010,12,14,09:30:00,2010-12-13T22:30:00Z,23.30079,8.5,NRSPHB20101213_025,1.9,0.49,0.75,5.1,,,0,,35.293,,,,0.259,0,0.309,0,,0,0.232,0.04,0,0.024,0.976,0.01,0,0.024,0.008,0.014,0.014,0,0.122,0,0,0.031,0,0.013,0.01,0,0,0,0,0.081,0.081,0,1.916,1.916,0,0,0.605,0,,,0.054,0,,,,,,,,,
PHB20101213,30,Port Hacking,151.22667,-34.11923,2010-12-14T09:30:00Z,2010,12,14,09:30:00,2010-12-13T22:30:00Z,23.30079,8.5,NRSPHB20101213_030,4.1,0.81,0.24,10.4,,,0,,35.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20101213,40,Port Hacking,151.22667,-34.11923,2010-12-14T09:30:00Z,2010,12,14,09:30:00,2010-12-13T22:30:00Z,23.30079,8.5,NRSPHB20101213_040,4.8,0.86,0,12.4,,,2128.16,2316.32,35.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20101213,50,Port Hacking,151.22667,-34.11923,2010-12-14T09:30:00Z,2010,12,14,09:30:00,2010-12-13T22:30:00Z,23.30079,8.5,NRSPHB20101213_050,5.2,0.87,0,12.5,,,0,,35.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20101213,60,Port Hacking,151.22667,-34.11923,2010-12-14T09:30:00Z,2010,12,14,09:30:00,2010-12-13T22:30:00Z,23.30079,8.5,NRSPHB20101213_060,5.2,0.88,0,12.5,,,2124.57,2317.47,35.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20101213,75,Port Hacking,151.22667,-34.11923,2010-12-14T09:30:00Z,2010,12,14,09:30:00,2010-12-13T22:30:00Z,23.30079,8.5,NRSPHB20101213_075,5.2,0.86,0,12.4,,,2123.05,2316.76,35.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20110203,0,Port Hacking,151.22667,-34.11923,2011-02-04T09:58:00Z,2011,2,4,09:58:00,2011-02-03T22:58:00Z,10.64431,18,NRSPHB20110203_000,0.2,0.09,0,0,,,2008.76,2323.06,35.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20110203,10,Port Hacking,151.22667,-34.11923,2011-02-04T09:58:00Z,2011,2,4,09:58:00,2011-02-03T22:58:00Z,10.64431,18,NRSPHB20110203_010,0.2,0.09,0,0.1,,,0,,35.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.1522,23.3209,5.1874,35.418,0.6878,0.0812
PHB20110203,100,Port Hacking,151.22667,-34.11923,2011-02-04T09:58:00Z,2011,2,4,09:58:00,2011-02-03T22:58:00Z,10.64431,18,NRSPHB20110203_100,4.8,0.86,1.15,10.3,,,2117.23,2316.21,35.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20110203,20,Port Hacking,151.22667,-34.11923,2011-02-04T09:58:00Z,2011,2,4,09:58:00,2011-02-03T22:58:00Z,10.64431,18,NRSPHB20110203_020,0.1,0.11,0,0.1,,,2017.17,2326.95,35.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.8647,20.6778,4.9192,35.4657,2.7617,0.0903
PHB20110203,25,Port Hacking,151.22667,-34.11923,2011-02-04T09:58:00Z,2011,2,4,09:58:00,2011-02-03T22:58:00Z,10.64431,18,NRSPHB20110203_025,0.1,0.1,0,0.1,,,0,,35.454,,,,0.104,0,0.108,0,,0.066,0,0.024,0,0.042,0.275,0.008,0,0.015,0.004,0.05,0.013,0,0.042,0,0,0.006,0,0.005,0.012,0.01,0,0,0,0.059,0.059,0.007,0.684,0.691,0,0,0,0,,,0.023,0,,,,1025.3971,19.3957,4.7974,35.5463,2.8022,0.0689
PHB20110203,30,Port Hacking,151.22667,-34.11923,2011-02-04T09:58:00Z,2011,2,4,09:58:00,2011-02-03T22:58:00Z,10.64431,18,NRSPHB20110203_030,0.2,0.11,0,0,,,0,,35.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.5659,18.6904,4.7222,35.5193,2.7188,0.063
PHB20110203,40,Port Hacking,151.22667,-34.11923,2011-02-04T09:58:00Z,2011,2,4,09:58:00,2011-02-03T22:58:00Z,10.64431,18,NRSPHB20110203_040,0.3,0.16,0.1,0.4,,,2036.35,2329.97,35.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.8461,17.8847,4.6409,35.5222,1.0268,0.0525
PHB20110203,50,Port Hacking,151.22667,-34.11923,2011-02-04T09:58:00Z,2011,2,4,09:58:00,2011-02-03T22:58:00Z,10.64431,18,NRSPHB20110203_050,1.1,0.33,0.24,3.6,,,0,,35.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.9998,17.4317,4.5934,35.5043,0.7884,0.051
PHB20110203,60,Port Hacking,151.22667,-34.11923,2011-02-04T09:58:00Z,2011,2,4,09:58:00,2011-02-03T22:58:00Z,10.64431,18,NRSPHB20110203_060,1.9,0.49,0.02,6.4,,,2085.4,2329.46,35.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.1403,16.6724,4.5093,35.4353,1.0547,0.0625
PHB20110203,75,Port Hacking,151.22667,-34.11923,2011-02-04T09:58:00Z,2011,2,4,09:58:00,2011-02-03T22:58:00Z,10.64431,18,NRSPHB20110203_075,2.1,0.53,0,7.5,,,2089.81,2327.06,35.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.5825,14.723,4.2996,35.2908,0.8331,0.1687
PHB20110228,0,Port Hacking,151.22667,-34.11923,2011-03-01T09:30:00Z,2011,3,1,09:30:00,2011-02-28T22:30:00Z,1.35087,20.5,NRSPHB20110228_000,0.4,0.09,0,0,,,2013.69,2326.24,35.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20110228,10,Port Hacking,151.22667,-34.11923,2011-03-01T09:30:00Z,2011,3,1,09:30:00,2011-02-28T22:30:00Z,1.35087,20.5,NRSPHB20110228_010,0.4,0.1,0,0.1,,,0,,35.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.2892,23.1879,5.1821,35.4843,0.9215,0.0602
PHB20110228,100,Port Hacking,151.22667,-34.11923,2011-03-01T09:30:00Z,2011,3,1,09:30:00,2011-02-28T22:30:00Z,1.35087,20.5,NRSPHB20110228_100,5.6,0.84,0,11.2,,,2122.25,2318.85,35.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20110228,20,Port Hacking,151.22667,-34.11923,2011-03-01T09:30:00Z,2011,3,1,09:30:00,2011-02-28T22:30:00Z,1.35087,20.5,NRSPHB20110228_020,0.3,0.09,0,0,,,2013.99,2327.14,35.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.325,22.9765,5.1589,35.4725,0.9779,0.0614
PHB20110228,25,Port Hacking,151.22667,-34.11923,2011-03-01T09:30:00Z,2011,3,1,09:30:00,2011-02-28T22:30:00Z,1.35087,20.5,NRSPHB20110228_025,0.4,0.1,0,0.1,,,0,,35.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.5898,22.088,5.065,35.4611,2.3388,0.0695
PHB20110228,30,Port Hacking,151.22667,-34.11923,2011-03-01T09:30:00Z,2011,3,1,09:30:00,2011-02-28T22:30:00Z,1.35087,20.5,NRSPHB20110228_030,0.6,0.13,0.03,0,,,0,,35.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.8533,21.275,4.9838,35.4847,2.8831,0.0813
PHB20110228,40,Port Hacking,151.22667,-34.11923,2011-03-01T09:30:00Z,2011,3,1,09:30:00,2011-02-28T22:30:00Z,1.35087,20.5,NRSPHB20110228_040,1.5,0.25,0.12,1.4,,,2062.12,2327.57,35.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.4875,18.9767,4.7441,35.4541,5.8015,0.1078
PHB20110228,50,Port Hacking,151.22667,-34.11923,2011-03-01T09:30:00Z,2011,3,1,09:30:00,2011-02-28T22:30:00Z,1.35087,20.5,NRSPHB20110228_050,2.2,0.44,0,5,,,0,,35.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.8588,17.7236,4.618,35.4619,6.2489,0.0839
PHB20110228,60,Port Hacking,151.22667,-34.11923,2011-03-01T09:30:00Z,2011,3,1,09:30:00,2011-02-28T22:30:00Z,1.35087,20.5,NRSPHB20110228_060,2.8,0.59,0,8,,,2097.57,2322.32,35.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.1245,17.0181,4.5482,35.4707,2.2832,0.0629
PHB20110228,75,Port Hacking,151.22667,-34.11923,2011-03-01T09:30:00Z,2011,3,1,09:30:00,2011-02-28T22:30:00Z,1.35087,20.5,NRSPHB20110228_075,2.9,0.59,0,8,,,2097.73,2323.1,35.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.3104,16.4184,4.4849,35.439,1.4305,0.0776
PHB20110329,0,Port Hacking,151.22667,-34.11923,2011-03-30T09:33:00Z,2011,3,30,09:33:00,2011-03-29T22:33:00Z,3.41961,21,NRSPHB20110329_000,0.3,0.05,0.22,0,,,1994.86,2322.68,35.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20110329,10,Port Hacking,151.22667,-34.11923,2011-03-30T09:33:00Z,2011,3,30,09:33:00,2011-03-29T22:33:00Z,3.41961,21,NRSPHB20110329_010,0.2,0.09,0.38,0,,,0,,35.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.082,23.8116,5.2433,35.452,0.1673,0.0473
PHB20110329,100,Port Hacking,151.22667,-34.11923,2011-03-30T09:33:00Z,2011,3,30,09:33:00,2011-03-29T22:33:00Z,3.41961,21,NRSPHB20110329_100,0.4,0.08,0.01,9.7,,,2116.29,2320.83,35.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20110329,20,Port Hacking,151.22667,-34.11923,2011-03-30T09:33:00Z,2011,3,30,09:33:00,2011-03-29T22:33:00Z,3.41961,21,NRSPHB20110329_020,0.9,0.28,0.14,0,,,2002.3,2325.99,35.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.1492,23.7459,5.238,35.4614,0.2759,0.0503
PHB20110329,25,Port Hacking,151.22667,-34.11923,2011-03-30T09:33:00Z,2011,3,30,09:33:00,2011-03-29T22:33:00Z,3.41961,21,NRSPHB20110329_025,1.1,0.33,0.05,0,,,0,,35.463,,,,0.005,0,0.009,0,,0.01,0,0,0,0.005,0.007,0,0,0,0,0.011,0,0,0.004,0,0,0,0,0,0.09,0,0,0,0,0,0,0.074,0.088,0.162,0,0,0,0,,,0.016,0,,,,1024.1791,23.4966,5.2144,35.4788,0.41,0.0526
PHB20110329,30,Port Hacking,151.22667,-34.11923,2011-03-30T09:33:00Z,2011,3,30,09:33:00,2011-03-29T22:33:00Z,3.41961,21,NRSPHB20110329_030,1.3,0.38,0.19,0,,,0,,35.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.7542,21.4318,5.0072,35.5415,2.5463,0.0758
PHB20110329,40,Port Hacking,151.22667,-34.11923,2011-03-30T09:33:00Z,2011,3,30,09:33:00,2011-03-29T22:33:00Z,3.41961,21,NRSPHB20110329_040,2.7,0.59,0.35,3,,,2059.75,2332.27,35.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.3815,19.7465,4.8382,35.5806,2.7738,0.0639
PHB20110329,50,Port Hacking,151.22667,-34.11923,2011-03-30T09:33:00Z,2011,3,30,09:33:00,2011-03-29T22:33:00Z,3.41961,21,NRSPHB20110329_050,4,0.75,0.22,3.7,,,0,,35.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.7004,18.7978,4.7369,35.5433,2.888,0.1074
PHB20110329,60,Port Hacking,151.22667,-34.11923,2011-03-30T09:33:00Z,2011,3,30,09:33:00,2011-03-29T22:33:00Z,3.41961,21,NRSPHB20110329_060,0.4,0.06,0.14,4.4,,,2074.16,2331.16,35.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.0393,17.2399,4.5716,35.4801,1.672,0.1318
PHB20110329,75,Port Hacking,151.22667,-34.11923,2011-03-30T09:33:00Z,2011,3,30,09:33:00,2011-03-29T22:33:00Z,3.41961,21,NRSPHB20110329_075,0.4,0.06,0.01,7.6,,,2099.08,2328.71,35.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.3977,15.5343,4.3893,35.3741,0.6223,0.1627
PHB20110420,0,Port Hacking,151.22667,-34.11923,2011-04-21T09:36:00Z,2011,4,21,09:36:00,2011-04-20T23:36:00Z,0.60824,19,NRSPHB20110420_000,0.2,0.03,0.01,0,,,1991.7,2316.39,35.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20110420,10,Port Hacking,151.22667,-34.11923,2011-04-21T09:36:00Z,2011,4,21,09:36:00,2011-04-20T23:36:00Z,0.60824,19,NRSPHB20110420_010,0.2,0.01,0.01,0,,,0,,35.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.2795,22.8478,5.128,35.3411,1.0259,0.0605
PHB20110420,100,Port Hacking,151.22667,-34.11923,2011-04-21T09:36:00Z,2011,4,21,09:36:00,2011-04-20T23:36:00Z,0.60824,19,NRSPHB20110420_100,2.4,0.53,0,7.5,,,2096.07,2322.75,35.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20110420,20,Port Hacking,151.22667,-34.11923,2011-04-21T09:36:00Z,2011,4,21,09:36:00,2011-04-20T23:36:00Z,0.60824,19,NRSPHB20110420_020,0.1,0.01,0.01,0,,,1989.57,2316.37,35.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.3267,22.8212,5.1258,35.3416,1.4511,0.0674
PHB20110420,25,Port Hacking,151.22667,-34.11923,2011-04-21T09:36:00Z,2011,4,21,09:36:00,2011-04-20T23:36:00Z,0.60824,19,NRSPHB20110420_025,0.1,0.01,0.01,0,,,0,,35.343,,,,0.014,0,0.017,0,,0.005,0,0.006,0,0.015,0.011,0.003,0,0.005,0.004,0.03,0.004,0,0.007,0,0,0,0,0,0.066,0.007,0,0,0.005,0.031,0.036,0.047,0.198,0.245,0,0,0,0,,,0.022,0,,,,1024.3898,22.6593,5.1097,35.3458,1.7845,0.088
PHB20110420,30,Port Hacking,151.22667,-34.11923,2011-04-21T09:36:00Z,2011,4,21,09:36:00,2011-04-20T23:36:00Z,0.60824,19,NRSPHB20110420_030,0.1,0.01,0.01,0,,,0,,35.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.45,22.5901,5.1042,35.3578,1.911,0.0658
PHB20110420,40,Port Hacking,151.22667,-34.11923,2011-04-21T09:36:00Z,2011,4,21,09:36:00,2011-04-20T23:36:00Z,0.60824,19,NRSPHB20110420_040,0.6,0.17,0.11,2.2,,,2032.54,2323.18,35.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.5911,21.9374,5.0411,35.391,3.3127,0.0722
PHB20110420,50,Port Hacking,151.22667,-34.11923,2011-04-21T09:36:00Z,2011,4,21,09:36:00,2011-04-20T23:36:00Z,0.60824,19,NRSPHB20110420_050,1.1,0.35,0.14,4.8,,,0,,35.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.5081,19.4384,4.8061,35.5729,2.5503,0.0667
PHB20110420,60,Port Hacking,151.22667,-34.11923,2011-04-21T09:36:00Z,2011,4,21,09:36:00,2011-04-20T23:36:00Z,0.60824,19,NRSPHB20110420_060,1.1,0.4,0,5.9,,,2081.37,2331.21,35.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.7747,18.75,4.7377,35.5879,1.251,0.0643
PHB20110420,75,Port Hacking,151.22667,-34.11923,2011-04-21T09:36:00Z,2011,4,21,09:36:00,2011-04-20T23:36:00Z,0.60824,19,NRSPHB20110420_075,1.4,0.46,0,6.7,,,2089.16,2329.76,35.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.0687,17.689,4.6221,35.5169,1.0632,0.059
PHB20110517,0,Port Hacking,151.22667,-34.11923,2011-05-18T09:25:00Z,2011,5,18,09:25:00,2011-05-17T23:25:00Z,0.19449,14.5,NRSPHB20110517_000,0.6,0.15,0.5,0.5,,,2014.4,2324.15,35.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20110517,10,Port Hacking,151.22667,-34.11923,2011-05-18T09:25:00Z,2011,5,18,09:25:00,2011-05-17T23:25:00Z,0.19449,14.5,NRSPHB20110517_010,0.5,0.18,1.32,1.9,,,0,,35.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20110517,100,Port Hacking,151.22667,-34.11923,2011-05-18T09:25:00Z,2011,5,18,09:25:00,2011-05-17T23:25:00Z,0.19449,14.5,NRSPHB20110517_100,1.2,0.35,0.63,3.7,,,2061.23,2327.29,35.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20110517,20,Port Hacking,151.22667,-34.11923,2011-05-18T09:25:00Z,2011,5,18,09:25:00,2011-05-17T23:25:00Z,0.19449,14.5,NRSPHB20110517_020,0.6,0.21,0.45,0.5,,,2014.53,2323.71,35.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.2083,19.9936,4.8494,35.4707,4.7267,0.1107
PHB20110517,25,Port Hacking,151.22667,-34.11923,2011-05-18T09:25:00Z,2011,5,18,09:25:00,2011-05-17T23:25:00Z,0.19449,14.5,NRSPHB20110517_025,0.6,0.15,0.57,0.5,,,0,,35.475,,,,0.056,0,0.071,0,,0.022,0,0.009,0,0.056,0.058,0.021,0,0.04,0.014,0.092,0,0,0.026,0,0.008,0.033,0,0.008,0.053,0.016,0,0,0,0.152,0.152,0.022,0.629,0.651,0,0,0,0,,,0.032,0,,,,1025.2354,19.9724,4.8472,35.4689,4.9369,0.1074
PHB20110517,30,Port Hacking,151.22667,-34.11923,2011-05-18T09:25:00Z,2011,5,18,09:25:00,2011-05-17T23:25:00Z,0.19449,14.5,NRSPHB20110517_030,0.5,0.15,0.51,0.5,,,0,,35.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.2585,19.9649,4.8466,35.4684,4.8839,0.1242
PHB20110517,40,Port Hacking,151.22667,-34.11923,2011-05-18T09:25:00Z,2011,5,18,09:25:00,2011-05-17T23:25:00Z,0.19449,14.5,NRSPHB20110517_040,0.5,0.14,0.56,0.5,,,2016.4,2325.38,35.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.3043,19.9577,4.8464,35.4689,4.8563,0.1115
PHB20110517,50,Port Hacking,151.22667,-34.11923,2011-05-18T09:25:00Z,2011,5,18,09:25:00,2011-05-17T23:25:00Z,0.19449,14.5,NRSPHB20110517_050,0.6,0.15,0.5,0.5,,,0,,35.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.3618,19.9202,4.8438,35.4761,4.1162,0.0949
PHB20110517,60,Port Hacking,151.22667,-34.11923,2011-05-18T09:25:00Z,2011,5,18,09:25:00,2011-05-17T23:25:00Z,0.19449,14.5,NRSPHB20110517_060,0.6,0.16,0.66,0.7,,,2019.69,2324,35.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.4298,19.8268,4.835,35.4787,2.4422,0.0739
PHB20110517,75,Port Hacking,151.22667,-34.11923,2011-05-18T09:25:00Z,2011,5,18,09:25:00,2011-05-17T23:25:00Z,0.19449,14.5,NRSPHB20110517_075,1.1,0.32,0.58,4.2,,,2057.83,2325.99,35.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.5645,19.4244,4.7971,35.5012,1.2756,0.0642
PHB20110619,0,Port Hacking,151.22667,-34.11923,2011-06-20T09:34:00Z,2011,6,20,09:34:00,2011-06-19T23:34:00Z,1.35087,14,NRSPHB20110619_000,0.2,0.14,0.34,0,,,0,,35.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20110619,10,Port Hacking,151.22667,-34.11923,2011-06-20T09:34:00Z,2011,6,20,09:34:00,2011-06-19T23:34:00Z,1.35087,14,NRSPHB20110619_010,0.1,0.17,0.36,0.3,,,0,,35.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20110619,100,Port Hacking,151.22667,-34.11923,2011-06-20T09:34:00Z,2011,6,20,09:34:00,2011-06-19T23:34:00Z,1.35087,14,NRSPHB20110619_100,1.9,0.45,0.41,5.5,,,0,,35.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20110619,20,Port Hacking,151.22667,-34.11923,2011-06-20T09:34:00Z,2011,6,20,09:34:00,2011-06-19T23:34:00Z,1.35087,14,NRSPHB20110619_020,0.4,0.16,0.39,0.3,,,0,,35.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.5612,18.714,4.7216,35.4977,2.6381,0.2189
PHB20110619,25,Port Hacking,151.22667,-34.11923,2011-06-20T09:34:00Z,2011,6,20,09:34:00,2011-06-19T23:34:00Z,1.35087,14,NRSPHB20110619_025,0.5,0.18,0.4,0.9,,,0,,35.52,,,,0.047,0,0.058,0,,0.02,0,0.005,0,0.052,0.084,0.009,0,0.016,0.005,0.081,0,0,0.026,0,0,0.02,0,0,0.045,0.004,0,0,0,0.064,0.064,0.019,0.491,0.51,0,0,0,0,,,0.025,0,,,,1025.5859,18.7028,4.7205,35.4961,2.5324,0.2273
PHB20110619,30,Port Hacking,151.22667,-34.11923,2011-06-20T09:34:00Z,2011,6,20,09:34:00,2011-06-19T23:34:00Z,1.35087,14,NRSPHB20110619_030,0.5,0.19,0.41,1,,,0,,35.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.6138,18.5817,4.7063,35.4785,2.4553,0.2458
PHB20110619,40,Port Hacking,151.22667,-34.11923,2011-06-20T09:34:00Z,2011,6,20,09:34:00,2011-06-19T23:34:00Z,1.35087,14,NRSPHB20110619_040,0.2,0.22,0.38,1.1,,,0,,35.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.7023,18.452,4.6938,35.4812,1.6078,0.2473
PHB20110619,50,Port Hacking,151.22667,-34.11923,2011-06-20T09:34:00Z,2011,6,20,09:34:00,2011-06-19T23:34:00Z,1.35087,14,NRSPHB20110619_050,0.7,0.2,0.45,1.2,,,0,,35.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.8179,18.2032,4.6714,35.5024,0.2843,0.1419
PHB20110619,60,Port Hacking,151.22667,-34.11923,2011-06-20T09:34:00Z,2011,6,20,09:34:00,2011-06-19T23:34:00Z,1.35087,14,NRSPHB20110619_060,1.7,0.43,0.38,5.5,,,0,,35.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.9185,17.8825,4.6373,35.485,0.2228,0.1408
