NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Acartia (Acanthacartia) fossae,Acartia (Acanthacartia) pietschmani,Acartia (Acanthacartia) sinjiensis,Acartia (Acanthacartia) tonsa,Acartia (Acartia) danae,Acartia (Acartia) negligens,Acartia (Acartiura) clausi,Acartia (Acartiura) simplex,Acartia (Acartiura) tranteri,Acartia (Odontacartia) australis,Acartia (Odontacartia) pacifica,Acrocalanus gibber,Acrocalanus gracilis,Acrocalanus longicornis,Acrocalanus monachus,Aetideus acutus,Agetus flaccus,Agetus limbatus,Agetus typicus,Amallothrix tenuiserrata,Bestiolina similis,Calanoides carinatus,Calanoides macrocarinatus,Calanoides patagoniensis,Calanopia aurivilli,Calanopia australica,Calanopia elliptica,Calanopia minor,Calanus australis,Calanus Australis,Calocalanus contractus,Calocalanus pavo,Calocalanus plumulosus,Calocalanus styliremis,Calocalanus tenuis,Candacia bipinnata,Candacia bradyi,Candacia catula,Candacia cheirura,Candacia discaudata,Candacia ethiopica,Candacia simplex,Candacia truncata,Candacia worthingtoni,Canthocalanus pauper,Centropages australiensis,Centropages bradyi,Centropages elegans,Centropages elongatus,Centropages furcatus,Centropages gracilis,Centropages orsinii,Clausocalanus arcuicornis,Clausocalanus brevipes,Clausocalanus farrani,Clausocalanus farrani/jobei,Clausocalanus furcatus,Clausocalanus ingens,Clausocalanus jobei,Clausocalanus mastigophorus,Clausocalanus minor,Clausocalanus parapergens,Clausocalanus paululus,Clausocalanus pergens,Clytemnestra farrani,Clytemnestra scutellata,Copilia hendorffi,Copilia mirabilis,Copilia quadrata,Corycaeus clausi,Corycaeus crassiusculus,Corycaeus speciosus,Corycaeus vitreus,Cosmocalanus darwinii,Ctenocalanus citer,Ctenocalanus vanus,Delibus nudus,Dioithona oculata,Dioithona rigida,Ditrichocorycaeus andrewsi,Ditrichocorycaeus anglicus,Ditrichocorycaeus asiaticus,Ditrichocorycaeus aucklandicus,Ditrichocorycaeus dahli,Ditrichocorycaeus erythraeus,Ditrichocorycaeus lubbocki,Ditrichocorycaeus minimus,Ditrichocorycaeus subtilis,Eucalanus elongatus,Eucalanus hyalinus,Euchaeta acuta,Euchaeta concinna,Euchaeta indica,Euchaeta longicornis,Euchaeta marina,Euchaeta marinella,Euchaeta rimana,Euchirella rostrata,Euchirella rostromagna,Euterpina acutifrons,Farranula carinata,Farranula concinna,Farranula curta,Farranula gibbula,Farranula gracilis,Farranula rostrata,Gladioferens inermis,Haloptilus longicornis,Heterorhabdus lobatus,Heterorhabdus papilliger,Labidocera acuta,Labidocera cervi,Labidocera farrani,Labidocera minuta,Labidocera pavo,Labidocera tasmanica,Lubbockia squillimana,Lucicutia flavicornis,Lucicutia gaussae,Macrosetella gracilis,Mecynocera clausi,Mesocalanus tenuicornis,Metacalanus aurivillii,Metridia lucens,Microsetella norvegica,Microsetella rosea,Nannocalanus minor,Neocalanus gracilis,Neocalanus tonsus,Oculosetella gracilis,Oithona atlantica,Oithona attenuata,Oithona australis,Oithona brevicornis,Oithona decipiens,Oithona decipiens/similis,Oithona fallax,Oithona longispina,Oithona nana,Oithona plumifera,Oithona robusta,Oithona setigera,Oithona similis,Oithona simplex,Oithona tenuis,Oncaea atlantica,Oncaea clevei,Oncaea media,Oncaea mediterranea,Oncaea minima,Oncaea paraclevei,Oncaea scottodicarloi,Oncaea venusta,Oncaea vodjanitskii,Oncaea waldemari,Oncaea zernovi,Onychocorycaeus agilis,Onychocorycaeus catus,Onychocorycaeus giesbrechti,Onychocorycaeus latus,Onychocorycaeus ovalis,Onychocorycaeus pacificus,Onychocorycaeus pumilus,Paracalanus aculeatus,Paracalanus denudatus,Paracalanus indicus,Paracalanus nanus,Paracalanus parvus,Pareucalanus attenuatus,Pareucalanus sewelli,Parundinella dakini,Parvocalanus crassirostris,Phaenna spinifera,Pleuromamma abdominalis,Pleuromamma borealis,Pleuromamma gracilis,Pleuromamma piseki,Pleuromamma quadrungulata,Pontella aculeata,Pontellopsis krameri,Pontellopsis macronyx,Pseudodiaptomus aurivillii,Pseudodiaptomus mertoni,Rhincalanus cornutus,Rhincalanus nasutus,Rhincalanus rostrifrons,Sapphirina angusta,Sapphirina nigromaculata,Sapphirina opalina,Sapphirina ovatolanceolata/,Sapphirina scarlata,Sapphirina stellata,Scaphocalanus curtus,Scaphocalanus echinatus,Scolecithricella dentata,Scolecithricella longifurca,Scolecithricella minor,Scolecithrix bradyi,Scolecithrix danae,Scolecitrichopsis ctenopus,Stephos maculosus,Subeucalanus crassus,Subeucalanus longiceps,Subeucalanus monachus,Subeucalanus mucronatus,Subeucalanus pileatus,Subeucalanus subcrassus,Subeucalanus subtenuis,Temora discaudata,Temora stylifera,Temora turbinata,Temoropia mayumbaensis,Tortanus (Tortanus) barbatus,Tortanus (Tortanus) gracilis,Triconia conifera,Triconia denticula,Triconia dentipes,Triconia umerus,Undinula vulgaris,Urocorycaeus furcifer,Urocorycaeus lautus,Urocorycaeus longistylis
NRSPHB20110829,Port Hacking,-34.11923,151.22667,2011-08-29 10:03:00,2011,8,29,10:03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1788,0,0,0,0,0,0,0,0,0,0,0,2.3575,0,0,0,0,2.3575,0,1.1788,0,0,0,0,0,0,0,0,0,2.3575,0,0,1.1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2179,0,0,0,0,0,2.3575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,5.8939,1.1788,0,0,0,2.3575,0,0,0,0,8.2514,0,0,3.5363,0,0,0,0,0,1.1788,0,4.7151,0,0,0,0,2.3575,2.3575,0,0,0,1.1788,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1788,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1788,0,0,0,0,0,0,0,12.9665,0,0,0,1.1788,0,0,0,0,0,0,0
NRSROT20110826,Rottnest Island,-32,115.41667,2011-08-26 09:43:00,2011,8,26,09:43:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0188,0,0,0,0,0,0,0,7.8585,0,0,0,7.8585,0,7.8585,0,7.8585,0,0,0,0,0,0,0,0,0,7.8585,7.8585,0,0,0,0,0,0,102.1603,0,0,7.8585,0,31.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.8961,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,31.434,0,0,0,0,0,0,0,0,0,0,0,0,0,47.1509,7.8585,0,0,0,0,0,0,7.8585,39.2924,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,31.4339,0,47.1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,149.3112,0,0,0,0,0,0,0,0,0,0,0
NRSESP20110818,Esperance,-33.93333,121.85,2011-08-18 10:20:00,2011,8,18,10:20:00,0,0,0,62.8678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6195,0,0,0,0,0,0,0,2.6195,0,0,2.6195,13.0975,0,0,0,0,0,0,0,0,2.6195,0,0,0,0,0,2.6195,0,0,0,0,0,10.478,15.717,0,7.8585,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3365,7.8585,0,0,0,0,0,0,0,15.717,0,5.239,0,0,5.239,0,0,0,0,0,0,0,0,0,0,0,0,0,10.478,0,5.239,0,0,0,0,2.6195,0,0,0,20.956,0,5.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6729,0,0,0,0,0,0,0,0,0,0,0
NRSNSI20110816,North Stradbroke,-27.345,153.562,2011-08-16 10:00:00,2011,8,16,10:00:00,0,0,0,0,3.2148,3.2148,0,0,0,0,0,3.2148,3.2148,12.8593,0,0,3.2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,0,3.2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,0,12.8593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,0,0,0,16.0742,0,0,0,25.7186,9.6445,6.4296,0,0,0,6.4297,0,0,0,0,6.4297,0,3.2148,3.2148,32.1483,0,0,0,0,19.289,0,6.4297,16.0742,6.4297,0,0,6.4297,12.8594,0,0,0,6.4296,0,0,0,0,0,0,9.6445,0,19.289,0,0,0,0,0,3.2148,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,0,38.578,0,0,0,3.2148,0,0,0,0,0,0,0
NRSMAI20110812,Maria Island,-42.59667,148.23333,2011-08-12 10:55:00,2011,8,12,10:55:00,0,0,0,0,0.8841,0,0,0,0.5894,0,0,0,0,0,0,0,0.2947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5894,0,0,0.2947,0,0,0,0,0,0,0,0,0.2947,0,0,0,0,0,2.9469,0,8.5461,0,0,3.5363,0.2947,0,0,0.2947,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4735,0,0,0,0,0,0.8841,0,0,0,1.7682,0,0,0,0,3.2416,0,0,0,0,0,2.0629,0,0,0,0,0,3.2416,0.5894,0,0,0,1.7682,0,0,0,0,0,0,0,0,0,0,0,0,7.9567,0,0,0,0,0,0,0,0,0,2.6523,0.8841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2947,0,0,0,0,0,0,0,0,0,0,0
NRSYON20110811,Yongala,-19.30847,147.61842,2011-08-11 11:00:00,2011,8,11,11:00:00,0,0,0,0,0,0.6045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6045,0,0,0,0,0.6045,0,0,1.8135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,1.209,0,0,0,0,0,0,0,0,0,0.6045,0,0,0.6045,10.2765,0,0,0,11.4855,0.6045,0,4.2315,0.6045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.209,0,3.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSNSI20110727,North Stradbroke,-27.345,153.562,2011-07-28 09:30:00,2011,7,28,09:30:00,0,0,0,0,3.6741,0,0,0,0,0,0,0,0,3.6741,0,0,0,0,0,0,0,0,0,0,0,0,0,1.837,0,0,0,0,0,1.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3482,0,0,7.3482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3481,0,0,0,3.6741,0,3.6741,0,0,0,1.837,0,0,0,0,0,0,0,0,0,0,11.0223,0,0,0,16.5334,0,5.5111,0,0,0,0,0,0,0,0,1.837,0,0,3.6741,5.5111,0,1.837,0,0,3.6741,0,5.5111,22.0446,3.6741,0,0,0,3.6741,0,1.837,0,0,0,1.837,0,0,0,0,3.6741,0,7.3482,0,0,0,0,0,0,0,0,0,0,0,1.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0222,0,0,0,1.837,0,0,0,0,0,0,0
NRSMAI20110725,Maria Island,-42.59667,148.23333,2011-07-25 12:15:00,2011,7,25,12:15:00,0,0,0,0,2.9469,0,0,0,0.3684,0,0,0.3684,0,0,0,0,0,0,0,0,0.3684,0,0,0,0,0,0,0,0.3684,0,0,0.7367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3153,0,2.5786,0,0.3684,1.4735,3.6837,0,0,0,2.5786,5.8939,0,0,0,0,0,0,0,0,0,0,0,2.5786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3684,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1571,0,0,0,1.8418,0,0.3684,0,0,0,3.3153,0,0,0,0,4.7888,0,0,0,0,0,0.3684,0,0,0,0,0,1.4735,0,0,0,0,1.1051,0,0,0,0,0,0,0,0,0,0,1.1051,0,7.7357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSROT20110725,Rottnest Island,-32,115.41667,2011-07-25 10:20:00,2011,7,25,10:20:00,0,0,0,39.2924,0,0,0,0,0,0,0,0,31.4339,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1603,0,0,0,0,0,0,0,23.5755,0,0,0,110.0188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,31.4339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2924,0,23.5755,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,7.8585,7.8585,7.8585,0,0,0,15.717,0,0,0,0,0,0,0,31.4339,0,0,0,31.4339,0,0,0,39.2924,15.717,15.717,0,0,39.2924,0,0,0,0,0,0,0,0,0,0,0,23.5755,0,47.1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.1509,0,0,0,0,0,0,0,0,0,0,0
NRSYON20110720,Yongala,-19.30847,147.61842,2011-07-20 11:37:00,2011,7,20,11:37:00,0,0,0,0,0,0,0,0,0,0,0,3.8861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8861,0,0,0,7.7721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7722,0,11.6582,15.5442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6582,73.8352,0,0,0,27.2024,0,0,85.4934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0885,0,11.6582,0,0,0,0,0,34.9746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSKAI20110718,Kangaroo Island,-35.83217,136.44733,2011-07-19 09:00:00,2011,7,19,09:00:00,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8269,3.5363,0,0,0,0,0,0,0,0,0,77.799,0,0,10.609,0,0,0,0,3.5363,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0
NRSPHB20110717,Port Hacking,-34.11923,151.22667,2011-07-18 09:38:00,2011,7,18,09:38:00,0,0,0,0,0,0,0,0,0,0,0,0.1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1088,0,0,0,0,0.1088,0,0,0,0,0,0,0.1088,0,0,0,0,0,0,0,0.1088,0,0,0,0,0,0.2176,0,0,0,0,0,0,0,0,0,0,0,0.1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.473,0,0,0,0,0,0,0.1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7617,0,0,0,0,0,0.1088,0,0,0,0,0.4352,0,0,0.2176,0,0,0,0,0.544,0,0,0.2176,0.2176,0,0,0,0,0.1088,0,0,0,0,0,0,0,0,0,0,0.2176,0,0.7617,0,0,0,0,0,0.4352,0,0,0,0,0,0,0,0,0,0,0,0.1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3264,0,0.2176,0,0,0,0,0,0,0,0.1088,0,0,0
NRSNIN20110706,Ningaloo,-21.99,113.779,2011-07-06 11:04:00,2011,7,6,11:04:00,0,0,0,7.0726,0,0,0,0,0,0,0,0,3.5363,0,3.5363,0,0,0,0,0,84.8716,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,3.5363,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,14.1453,-999,-999,0,0,0,0,28.2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.4806,0,3.5363,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,35.3632,17.6816,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,0,0,3.5363,0,0,3.5363,0,3.5363,0,0,0,0,0,0,0,0,0,0,7.0726,0,17.6816,0,0,7.0726,0,0,84.8716,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,3.5363,0,0,0,0,0
NRSDAR20110627,Darwin,-12.4,130.76805,2011-06-27 13:48:00,2011,6,27,13:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7859,0,0,0,0,0,0,4.3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3929,0,4.3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,21.9647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.8941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.1812,8.7859,4.3929,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,0,13.1788,0,0,0,4.3929,8.7859,0,0,0,0,0,0,0,0,0,0,0,131.7882,0,0,0,0,0,0,0,65.8941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3929,0,0,0,0,4.3929,0,0,0,0,0,0,0,0,0,0,0
NRSNSI20110623,North Stradbroke,-27.345,153.562,2011-06-23 10:25:00,2011,6,23,10:25:00,0,0,0,0,2.1432,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,2.1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,2.1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1432,-999,-999,0,0,0,0,0,2.1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5729,2.1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2864,0,0,0,27.8619,0,2.1432,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,0,6.4297,0,0,0,0,2.1432,0,0,0,0,4.2864,2.1432,0,0,0,0,0,21.4322,0,19.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1432,0,0,0,0,0,0,0,0,0,0,0
NRSROT20110622,Rottnest Island,-32,115.41667,2011-06-22 10:00:00,2011,6,22,10:00:00,0,0,0,74.6556,0,0,0,3.9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9292,0,0,0,0,0,0,0,11.7877,0,0,0,0,0,0,0,0,0,0,0,19.6462,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9292,51.0801,0,0,0,0,0,-999,-999,0,0,0,0,70.7263,3.9292,0,0,0,0,0,0,0,0,0,0,3.9292,0,0,0,19.6462,0,0,0,0,0,3.9292,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9292,0,0,0,0,15.717,3.9292,3.9292,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,0,3.9292,19.6462,0,0,0,0,11.7877,0,0,0,0,0,0,0,0,0,0,27.5047,0,62.8679,0,0,0,0,0,39.2924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3632,0,0,0,0,0,0,0,0,0,0,0
NRSPHB20110619,Port Hacking,-34.11923,151.22667,2011-06-20 09:34:00,2011,6,20,09:34:00,0,0,0,0,0,0,0,0,0,0,0,0.7073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7073,0,0,0,0,0,0,0,2.8291,0,7.0726,0,0.7073,0,0,0,0,0,1.4145,0,0,0,0,0,0,0,0,0,0,0.7073,0,0,7.0726,-999,-999,0,0,0,0,0,0,0,0,0.7073,0,0,0,0,0,0,0,0,0,0,0,1.4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7073,0,0,0,0.7073,0,0,5.6581,2.1218,0.7073,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,0,0.7073,0,0,0,0,3.5363,1.4146,0,0.7073,0,0,0,0,0,0,0,0,0,0,2.1218,0,0,0,0,0,0,0,0,0,0,0.7073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1218,0,0,0,0,0,0,0,0,0,0,0
NRSYON20110616,Yongala,-19.30847,147.61842,2011-06-16 11:25:00,2011,6,16,11:25:00,0,0,0,0,0,0,0,0,0,0,0,6.8006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,27.2024,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,0,81.6073,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,88.4079,0,20.4018,0,0,0,0,0,6.8006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSNSI20110606,North Stradbroke,-27.345,153.562,2011-06-06 10:00:00,2011,6,6,10:00:00,0,0,0,0,2.1432,0,0,0,0,0,0,2.1432,0,0,0,0,0,0,0,0,2.1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5729,0,4.2864,0,0,0,4.2864,0,0,0,0,0,0,0,0,0,0,2.1432,0,6.4297,0,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2864,0,0,2.1432,0,0,0,2.1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4296,4.2864,0,0,0,19.289,4.2864,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,0,8.5729,0,2.1432,0,0,4.2864,8.5728,0,2.1432,0,2.1432,0,0,0,0,0,0,2.1432,0,21.4322,0,0,0,0,0,2.1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSMAI20110531,Maria Island,-42.59667,148.23333,2011-05-31 11:38:00,2011,5,31,11:38:00,0,0,0,0,0.842,0,0,0,0.6315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842,0,0,0.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6315,0.2105,0,0,0,0,0,4.4204,0,0,0,0,0.6315,2.3154,0,0,0,0,7.3673,0,0,0,0,0,0,0,0,0,0,0,0.842,0,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6315,0,0,0,0.2105,0.2105,0.842,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,0,1.263,0,0,0,0,0,0,0,0,0,0,0,0,0.2105,0,0,0,3.1574,0,12.4193,0,0,0,0,0,0,0,0,1.263,0.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421,0,0,0,0,0,0,0,0,0,0,0
